link,user,text,fecha,archivo_imagen
https://instagram.com/p/B7TaWjkpU5c/,labarbiecientifica,"En los últimos días, el anuncio de la inclusión de tampones en un nuevo régimen de licencias a las importaciones causó temor a un nuevo desabastecimiento (el último fue en 2015) 🍷Al respecto, junto a mis compañeras de @economiafeminita escribimos un comunicado que pueden ver en mis stories o en nuestro perfil 🍷 Aprovecho entonces este post para dar respuesta a una pregunta frecuente, por qué no aprovechar un potencial desabastecimiento para incentivar el uso de otros métodos, como la copa? 🍷 Si bien la no disponibilidad de un producto genera consumos alternativos, desde #MenstruAcción siempre promovimos la circulación de datos e investigaciones para tomar decisiones informadas. Queremos que la eleccion del método de gestión menstrual surja del acceso a políticas públicas de contención y educación, no de la privación. Para muchas, los tampones resultan cómodos (especialmente en verano) y en todo caso se trata de revisar esa comodidad en la descartabilidad. Por eso, nuestra lucha será siempre por la multiplicidad de opciones y la mirada crítica, entendiendo que no todxs pensamos igual, no todxs podemos lo mismo y que, aún teniendo los mismos ideales, podemos elegir cosas diferentes 📸 @sophiestarzenski 👚@_negranegra",JANUARY 14,../data/img/174.jpg
https://instagram.com/p/B7TaUu0JIzx/,labarbiecientifica,"En los últimos días, el anuncio de la inclusión de tampones en un nuevo régimen de licencias a las importaciones causó temor a un nuevo desabastecimiento (el último fue en 2015) 🍷Al respecto, junto a mis compañeras de @economiafeminita escribimos un comunicado que pueden ver en mis stories o en nuestro perfil 🍷 Aprovecho entonces este post para dar respuesta a una pregunta frecuente, por qué no aprovechar un potencial desabastecimiento para incentivar el uso de otros métodos, como la copa? 🍷 Si bien la no disponibilidad de un producto genera consumos alternativos, desde #MenstruAcción siempre promovimos la circulación de datos e investigaciones para tomar decisiones informadas. Queremos que la eleccion del método de gestión menstrual surja del acceso a políticas públicas de contención y educación, no de la privación. Para muchas, los tampones resultan cómodos (especialmente en verano) y en todo caso se trata de revisar esa comodidad en la descartabilidad. Por eso, nuestra lucha será siempre por la multiplicidad de opciones y la mirada crítica, entendiendo que no todxs pensamos igual, no todxs podemos lo mismo y que, aún teniendo los mismos ideales, podemos elegir cosas diferentes 📸 @sophiestarzenski 👚@_negranegra",JANUARY 14,../data/img/175.jpg
https://instagram.com/p/B7TWfTWJnMT/,economiafeminita,"🍷En los últimos días, la inclusión de tampones dentro del régimen de licencias no automáticas de importación despertó temores respecto a un potencial desabastecimiento, tal como sucedió en el verano de 2015. ⠀
⠀
El posible impacto de la medida en la provisión de dicho producto dependerá, entre otras cosas, de cuán rápido se renueven dichas licencias. Por otro lado, los tampones listados en el programa Precios Cuidados son de industria nacional y no se verían afectados por la medida.

Si bien aún es temprano para sacar conclusiones, cabe destacar que la estructura de consumo de productos de gestión menstrual es desconocida. No hay relevamientos públicos que consignen cuál es el producto más usado ni cuáles son las marcas preferidas, por lo que es aún más difícil evaluar si hay posibilidades de desbastecimiento. ⠀
⠀
Lo que sí sabemos es que, según información del INDEC, anualmente se importan tampones por más de US$ 100.000. Además, en el 58% de los hogares del país hay al menos una mujer en edad reproductiva y el gasto estimado de gestionar la menstruación con tampones en 2019 fue de $2.966 por persona, lo que representa hasta un 10% de los ingresos de los hogares más pobres.

Desde 2017, el reclamo por promoción de investigaciones, elaboración de estadísticas y socialización de datos forma parte de nuestra campaña #MenstruAcción, a lo que sumamos los pedidos por la quita del IVA de los productos de gestión menstrual y la necesidad de su distribución gratuita en escuelas, universidades, comedores, espacios comunitarios, cárceles y refugios para personas en situación de calle. ⠀
⠀
Hoy, la importancia de la campaña no radica sólo en tener herramientas de evaluación de impacto de las políticas públicas diferenciado por género, sino también en contar con material educativo e información acerca de otros métodos de gestión menstrual que pudieran resultar cómodos y adecuados para mitigar los efectos de una eventual falta de tampones.",JANUARY 14,../data/img/176.jpg
https://instagram.com/p/B63iOscA0xs/,amatulunabarrio31,"Verano ATR🌈

Acá las genias de @iregrau y @garatezela trabajando en casa ✊🏽 👉🏽Seguimos unos días más con las promos y pronto actualizamos los precios, aprovechen!
#toallitelaslavables #amatuluna #cooperativa #trabajo #feminismo #menstruación #menstruacción #economiafeminista #barrio31",JANUARY 3,../data/img/177.jpg
https://instagram.com/p/B6zL5YZgsRc/,amatulunabarrio31,"🎈Últimos días de ofertas🎈Aprovechen esta primera semana del año para stockearse de sus #toallitelaslavables y disfruten de su #menstruación en el #2020 💪🏽 Todas las consultas y los pedidos los recibimos por mensaje privado 📩

#cooperativa #amatuluna #barrio31 #empiezaelaño #menstruacción",JANUARY 2,../data/img/178.jpg
https://instagram.com/p/B6s13N0AeTW/,amatulunabarrio31,"Gracias por este año compartido 💜

Acá el link a la entrevista que nos hicieron para @radioberlinok 💪🏽 Ama tu luna en Radio Berlin 👉🏽 http://radioberlin.com.ar/app-buena-gente/item/1190-ama-tu-luna

#cooperativa #amatuluna #toallitelaslavables #menstruación #MenstruAcción #trabajo #toallitasdetela #economíapopular #economiafeminista #2020","DECEMBER 30, 2019",../data/img/179.jpg
https://instagram.com/p/B6s1i_PAyXa/,labarbiecientifica,"En 2019 se renovó la oportunidad de construir en el encuentro 💚✊🏼👩🏻‍🔬 Suelo retratar mí trabajo mostrándome sola frente a la compu, pero esa es la parte final del proceso. Antes, charlo. Con amigas, con colegas, con otrxs militantes politicos, con mi familia, con autorxs 👩🏻‍🔬✊🏼💚 Gracias a todxs lxs que conversaron conmigo este año. Gracias a todxs lxs que nos permiten seguir adelante con #MenstruAcción sumándose al diálogo. Mí deseo para el 2020 es que el acceso a la gestión menstrual también sea ley 💚✊🏼👩🏻‍🔬 Brindo por mis queridxs y por lxs suyos. Por un mundo más digno y menos desigual. Y porque si no vamos a ser felices al menos estemos contentxs.","DECEMBER 30, 2019",../data/img/181.jpg
https://instagram.com/p/B6s1gj7AHP4/,labarbiecientifica,"En 2019 se renovó la oportunidad de construir en el encuentro 💚✊🏼👩🏻‍🔬 Suelo retratar mí trabajo mostrándome sola frente a la compu, pero esa es la parte final del proceso. Antes, charlo. Con amigas, con colegas, con otrxs militantes politicos, con mi familia, con autorxs 👩🏻‍🔬✊🏼💚 Gracias a todxs lxs que conversaron conmigo este año. Gracias a todxs lxs que nos permiten seguir adelante con #MenstruAcción sumándose al diálogo. Mí deseo para el 2020 es que el acceso a la gestión menstrual también sea ley 💚✊🏼👩🏻‍🔬 Brindo por mis queridxs y por lxs suyos. Por un mundo más digno y menos desigual. Y porque si no vamos a ser felices al menos estemos contentxs.","DECEMBER 30, 2019",../data/img/182.jpg
https://instagram.com/p/B6qWZiHA_E9/,surfeando.la.ola.roja,"#chapadmalal #miramar #saneduardodelmar #necochea #mardelplata #mardelplata2020 #playa #playaycampo #stopgordofobia #copamenstrual #copamenstrualargentina #menstruacionsustentable #menstruacionconciente #menstruacionnoestabu #menstruacción #mostera #elveranoesnuestro 🌈💞
@maggacupoficial","DECEMBER 29, 2019",../data/img/183.jpg
https://instagram.com/p/B6mJxIOgk9R/,anccom_noticias,"#Anuario2019 | 🔬La @labarbiecientifica, habló sobre su #libro #QueLaCienciaTeAcompañe en el que aborda los #prejuicios de ser mujer en el ámbito científico y la articulación de la #ciencia con el #feminismo.
.
🗣 Mileo- licenciada en #CienciasAmbientales, máster en Comunicación Científica, Médica y Ambiental, doctora en Historia y Epistemología de la Ciencia, editora en @economíafeminita y coordinadora general de la campaña #MenstruAcción - subraya “No soy solemne pero no por eso soy menos rigurosa”.
.
👉🏽 Entrá al link de la bio para leer la entrevista completa 🖇🔥
.
#Luchar #Derechos","DECEMBER 28, 2019",../data/img/184.jpg
https://instagram.com/p/B5vF83kgQCj/,amatulunabarrio31,"Gran día! Estuvimos reunidas con algunas de las diputadas y senadoras que presentaron durante estos años los proyectos de ley de provisión gratuita de elementos para la gestión menstrual y el programa Nacional de promoción de la salud menstrual. Les ofrecimos nuestro apoyo y colaboración.
Gracias por recibirnos! Y gracias a @economiafeminita por su trabajo clave en la campaña #MenstruAcción
#quesealey #senado #diputadas #toallitelaslavables #amatuluna #cooperativa 💜💚","DECEMBER 6, 2019",../data/img/186.jpg
https://instagram.com/p/B5lxsiyAND7/,amatulunabarrio31,"Dijimos que se venían las novedades! Acá va la primera!
El viernes 6 a las 15h desde la cooperativa AmaTuLuna, hacemos este evento en el Barrio 31 de Retiro, abierto a toda la comunidad y especialmente dirigido para personas con útero!

#toallitelaslavables #amatuluna #menstruación #MenstruAcción #útero #salud #barrio31","DECEMBER 3, 2019",../data/img/188.jpg
https://instagram.com/p/B5igMfAAAIX/,femitconf,A las 14 hs fue el turno de la economista @natsu.sh y la ingeniera @violetartec para presentar El desarrollo de la primera canasta de gasto en productos de gestión menstrual de la campaña #MenstruAcción.,"DECEMBER 1, 2019",../data/img/189.jpg
https://instagram.com/p/B5QL4kmgV6f/,amatulunabarrio31,"También estuvimos capacitando al nuevo grupo de La Cava de San Isidro!
Seguimos expandiéndonos, generando trabajo y productos de higiene menstrual de alta calidad, sustentables, reutilizables y hechos con amor 💜

#toallitelaslavables #amatuluna #menstruacionconsciente #menstruacción #cooperativa","NOVEMBER 24, 2019",../data/img/191.jpg
https://instagram.com/p/B5OgCkqg98O/,amatulunabarrio31,"El equipo de Ama tu Luna capacitando al nuevo grupo que se está conformando en Rincón de Milberg, Tigre!
Seguimos creciendo💗

Estamos abriendo nuevos grupos, y para eso necesitamos de su ayuda! 🖐🏾Necesitamos más máquinas de coser!! Si podes ayudarnos a conseguirlas contacte con nosotras!
#toallitelaslavables #amatuluna #maquinasdecoser #trabajocooperativo #menstruacción","NOVEMBER 24, 2019",../data/img/192.jpg
https://instagram.com/p/B5JJpRdAVMs/,lauragambale,"Me vino.
Menstrúo, claro, como cuaquier mujer (y cuerpos gestantes) cada aproximadamente 28 días, durante unos 40 años de mi vida. Somos la mitad de la población mundial que sangra una vez al mes, pero llegando al 2020 todavía cuesta hablar del sangrado, salir del lugar del tabú, de la vergüenza y hasta del asco al que muchas veces se asocia. Ni hablar del cagaso de mancharnos y del papelón de andar así en la calle, en el trabajo, o en el colegio (recordemos que la primera menstruación es alrededor de los 12 años)

Hoy existe una Ley de Menstruación llevada al Congreso gracias al trabajo que llevó adelante la campaña #MenstruAcción las chicas de Economía Femini(s)ta.

La Campaña viene a visibilizar que la Menstruación es un Factor más de desigualdad de género, y nos pone de manifiesto en términos económicos cuánto nos cuesta de manera anual.

De esto estaremos hablando en #Paratodes. A las 19.30hs.
En FM 95.3 Radio con vos (Mar del Plata)
En el programa Maldita Radio que también se puede escuchar vía internet en www.malditaradio.com
Maldita Radio
Economía Feminista

Desconozco quién ilustró esta imagen, por eso no pongo créditos. Si alguien la reconoce como suya avise!","NOVEMBER 21, 2019",../data/img/193.jpg
https://instagram.com/p/B5Ans4uFUxj/,cuerpx.matriz,"La elección del talle de la copita menstrual no suele ser algo fácil. Solemos tener dudas y preocupaciones en torno a si molestara o no, perdidas o filtraciones.
.
La clave está en entender y confiar en la intuición de cada unx. En esa sabiduría que está adentro nuestro. También en conocerse en animarse a tocarse. En preguntarle a una asesora TODAS las dudas que tengas, ellas te van a poder guiar para que decidas el mejor talle para vos.
.
Munay viene en tres talles pensando en que haya un amplio aspectro de mujeres que puedan usarla, desde adolescentes hasta mujeres adultas. También personas con estrechez o hiperlaxitud.
.
Algunos detalles importantes a la hora de elejir: en mí experiencia personal detalles como edad y partos naturales (cómo utilizan la mayoría de las marcas) han sido parámetros no tan importantes. Pensar en la contextura física, la cantidad de actividad física, la cantidad de flujo o como siente cada una su vagina han sido mejores parámetros para asesorar a las clientas.
.
Si querés tu copita menstrual pero tenés dudas porque no sabes que talle es para vos, escribime por MD o a cuerpomatriz0@gmail.com
.
Estoy acá para asesorarte.

@redmunay #copitamunay #copitamenstrual #menstrualcup #menstruacion #menstruacción #menstruacionconsciente #copamenstrual #talles","NOVEMBER 18, 2019",../data/img/194.jpg
https://instagram.com/p/B4yNkTXg_Kj/,copasmenstrualescba,"¿Cuánto cuesta menstruar?
Este es el informe de @economiafeminita , tiene datos de precios de marzo a septiembre con lo que el tema de la inflación está tomado en cuenta 💸
Se hizo una estimación para saber cuál es el costo que tendría que afrontar una persona que menstrúa a lo largo de un año, ya sea que utilice toallitas o tampones, siendo estos los productos de mayor circulación en nuestro país🇦🇷
En marzo menstruar costaba entre $1.924,41 y $2.136,84.
En septiembre y con datos de “precios claros” se tuvo una muestra de más de 115.000 precios de toallitas y tampones de todo el país.
Cada persona que menstrúa presenta aproximadamente 13 ciclos por año, y se utilizan aproximadamente 22 productos por ciclo, se puedo estimar un costo por persona, por año según si utiliza toallitas o tampones.
A Septiembre 2019, el costo promedio por año por persona si utiliza toallitas es de $2.468 y de $2.966 si utiliza tampones‼️
Las toallitas han aumentado un 27.8% y los tampones un 39.4% en tan sólo seis meses, colocándose ambas tasas por encima del nivel general de inflación (ubicada en un 23.2% para el mismo período).
💲Lo económico es otra de las razones por la cual la copita es la mejor opción, UNA copita sale 1100 (precio noviembre 2019) y te dura de 5 a 10 años. Dejando de contaminar y sus otros beneficios..
⚠️Igualmente sigue siendo un producto de “lujo”, está claro que no es fácil poder ahorrar esa plata.
Por eso apoyamos y creemos sumamente necesario el pedido de #MenstruAcción que exige la quita del IVA para todos los productos de gestión menstrual, su provisión gratuita en escuelas, cárceles, universidades, hospitales y otros espacios comunitarios, e investigación y elaboración de datos que permitan tomar decisiones tanto públicas como privadas respecto a la gestión menstrual.
•
•
Conseguí en Córdoba capital tu copita @maggacupoficial ・・・
#menstruacion #copamenstrual #menstruacionconsciente #saludfemenina #saludsustentable #copamenstrualcba #copamenstrualcórdoba #cuidaelplaneta #maggcupcordoba #menstruacionnoestabu #menstruacionsaludable #menstruacionsostenible #ecoamigable #zerowaste
#menstruacionecologica #lacopamenstrual #copamenstrualargentina","NOVEMBER 13, 2019",../data/img/195.jpg
https://instagram.com/p/B4x9iJzAhtr/,surfeando.la.ola.roja,"Ilustración: Autorx desconocide (por mí, si saben de quién es me dicen 😅) #illustration #ilustracion #ilustraciones #sangre #sangremenstrual #menstruacionsustentable #menstruacionconciente #menstruacion #menstruacción #menstruaciónnoestabú #copamenstrual #copamenstrualargentina #caba #saavedra","NOVEMBER 12, 2019",../data/img/196.jpg
https://instagram.com/p/B4mzaBuJoD7/,economiafeminita,"📢#AgendaFeminista: Les recomandamos algunos eventos de los próximos fines de semana👇
.
📽️Este Domingo no te pierdas el corto ""Una Receta Familiar"" de nuestra ecofeminita @flortundis en el marco de 24 hs de Cine Nacional 12ª Edición, una actividad Especial del Festival Internacional de cine de Mar del Plata. La cita es el 10/11 a las 15.30 en Sala Melany del Complejo de Arte MDQ, San Luis 1750.
.
🗓️Ovejas eléctricas presenta TDNR en el @xirgu.untref. Liza Casullo y Tálata Rodríguez están recopilando mensajes de audio con una descripción de las tareas domésticas realizadas en una jornada de 24 hs. (podés mandar audio al 1134679996). El resultado se presentará el sábado 16/11 a las 20.
.
👩‍💻El 16/11 de 10 a 18hs en el Hotel Bauen se va a llevar a cabo el #FemITConf2019. Nuestra ecofeminita @natsu.sh y Nayla Portas de @lasdesistemas presentarán ""#MenstruAcción: La primera canasta de gasto en productos de gestión menstrual"". Los cupos para asistir están agotados pero te podés anotar en lista de espera.","NOVEMBER 8, 2019",../data/img/197.jpg
https://instagram.com/p/B4fquuogwba/,copita.lp,"Excelente Info para promover y difundir que hicieron las pibas de Economiafeminita ¿Cuánto cuesta menstruar? 🤔
.
📊 Desde #MenstruAcción estimamos que el costo anual por persona en toallitas es de $1924 y de $2136 en el caso de los tampones. En esta nota explicamos cómo lo estimamos: http://economiafeminita.com/menstruaccion/cuanto-cuesta-menstruar-2/
.
Y además sabé que están en campaña para generar un material de descarga gratuita sobre menstruación. Ingresá a www.economiafeminita.com/mentruaccion y enterate más!","NOVEMBER 5, 2019",../data/img/198.jpg
https://instagram.com/p/B4U8J3Zgd7y/,amatulunabarrio31,"Silvi @silvia.lobos.98 se llevó varios kits para vender en la Eco Feria!
Recibimos pedidos por inbox y coordinamos punto de encuentro para la entrega!
#toallitelaslavables #toallitasdetela
#amatuluna #economiafeminista #ecología #menstruación #menstruaciónconsciente #MenstruAcción #trabajo #cooperativismo","NOVEMBER 1, 2019",../data/img/199.jpg
https://instagram.com/p/B4QgykBFiDy/,amatulunabarrio31,"Vale @valeriarg789 trabajando con la máquina que nos donaron para el taller!
Ya está saliendo la nueva tanda!
Pedidos y consultas por inbox!#toallitelaslavables #amatuluna #toallitasdetela #menstruación #menstruacción #lashacemoslasvendemosylasusamos","OCTOBER 30, 2019",../data/img/200.jpg
https://instagram.com/p/B4KzpVCpn5l/,labarbiecientifica,"Estoy convencida de que no hay que dejar atrás la política 💚 Necesitamos un sistema científico tecnológico que responda a necesidades locales, con lineamientos y protocolos que prevengan los sesgos de género, con un programa de popularizacion fuerte y con perspectiva de clase 💚 Estoy muy agradecida a espacios como @economiafeminita y #MenstruAcción por darme la oportunidad de ser activista desde lo más lindo que puede haber: la convicción y la ilusión 💚 Aquí seguiré dibujando conchas en los pizarrones, diciendo menstruación en la tele, haciendo videitos que presenten la producción científica como algo interpelable y pensando en el ejercicio de derechos para que sigamos esperanzadxs y en la calle","OCTOBER 28, 2019",../data/img/202.jpg
https://instagram.com/p/B4FgPMWgfg_/,laservilletapodcast,"Entrevistamos a Natsumi Shokida economista (U.B.A) del colectivo Economia Feminista.
Hablamos de la campaña #MenstruAcción y de cuánto sale menstruar en la Argentina.

Te pasamos algunos datos que elles investigaron: 👉La menstruación es un factor que se suma a la BRECHA SALARIAL (27%) Y si tenemos en cuenta la inflación y la informalidad, las personas de menos recursos son las más afectadas. 👉Hasta septiembre de 2019, cerca de $2500 (toallitas) y $3000 (tampones) se destina para gestionar la menstruación.(El equivalente a 60 cartones de leche) 👉No hay datos ni estadísticas oficiales. 👉También la gestión de la menstruación tiene alto IMPACTO AMBIENTAL
Se producen 132 mil toneladas al año de basura no reciclable.🔥 Qué pasaría si le quitarán el IVA a estos productos? 🤔Que pasaría si dejaran de ser considerados de cosmética? 🤔Qué pasaría si se formularan políticas públicas que aborden esta problemática?🤔 Llega esto al Congreso? Claro que si!!! 💚💪💚
Se presentaron 12 proyectos de Ley tanto a nivel nacional como provincial. De distintos bloques.💪💪💪 Escuchá el episodio completo en Spotify, Google Podcast y Apple Podcast.

#Congreso #ESI #CanastaMenstrual #DemandasSociales","OCTOBER 26, 2019",../data/img/203.jpg
https://instagram.com/p/B4CuhMUFSfN/,yamila.setti,"🍀Finalizando esta semana quiero compartirles algunos datos sobre los productos de gestión menstrual que se utilizan diariamente en el mundo convencida que cualquier decisión que tomemos debe ser realizada con información.
.
🌿Tengamos  en cuenta que, al menos en Argentina, no existen políticas públicas orientadas a garantizar los productos de gestión de la menstruación. Toda persona que menstrúa debe pagarlos de su bolsillo a un precio irrisorio, pagando impuestos injustos (‘’pink tax’’) en un contexto en el que la mujeres continúan ganando menos que los varones.
.
🌾Tampones y toallas descartables: se utilizan y desechan en el término de horas. Los tampones no deben mantenerse dentro del cuerpo por más tiempo que el recomendado ya que existen casos de shock tóxico por su mal uso. ⚠️El 85% están realizados con algodón fumigado con glisfosato (una investigación de la Universidad Nacional de La Plata así lo afirma), que se suma a los blanqueadores que se aplican en el proceso de elaboración. 💡El tiempo de degradación oscila entre los 500 y 800 años.🙋🏽‍♀️Durante el uso de los tampones evitaremos relaciones sexuales con penetración.
.
Aún con todas estas observaciones son los productos a los que acceden la mayoría de las personas menstruantes y quienes se encuentran en los contextos más vulnerables incluso muchas veces no pueden acceder a ellas improvisando con otros objetos para contener el sangrado. Les recomiendo ver en Netflix el documental ‘‘Period: end of sentence’’ sobre la situación de las mujeres menstruantes en la India.
.
♻️Toallas de tela. Son reutilizables y se lavan fácilmente con agua. Se recomiendan telas de algodón que dejen transpirar la vulva. Podés elaborarlas vos misma o comprarlas a una emprendedora amiga. ¡Si sabés coser podés enseñar a las mujeres de tu entorno a realizarlas!
.
🍷Copa menstrual: realizada con silicona tiene menores riesgos de generar reacciones alérgicas. Se utiliza durante un máximo de 8 hs. y según la abundancia del sangrado. Se hierve en agua para esterilizarse y volver a ser usada en cada ciclo. (Continua en comentarios)
#menstruacción #menstruacion #sanaunasanantodas #españa #colombia #mexico #chile #argentina","OCTOBER 25, 2019",../data/img/204.jpg
https://instagram.com/p/B3_1cw3Ki2T/,kepasa_ines,"Ciclos, escuchar el cuerpo y las emociones, habitarlo de forma consciente, cuidar cada parte del ser. Me lo repito como un mantra, pero hay días que no me da la gana nada, intentando gestionar esta racha de indigestión emocional. Estos días me pondré manos a la gubia, a la aguja y al pincel a ver si saco algo en claro, y ya de paso os hago unas libretitas que tengo pendientes 🌻🌱💫🌚🌞 #introspeccion #menstruacción #feminismoobarbarie🔥 #revuelta #vulvarterapia #vulvas #pussypower #hastaelcoño #patriarcadas","OCTOBER 24, 2019",../data/img/205.jpg
https://instagram.com/p/B39-0NhAySo/,amatulunabarrio31,"Toallitelas Lavables!
100% algodón y hechas con amor
Las hacemos, las vendemos, las usamos y las recomendamos!
Pedido por inbox!
#toallitelaslavables #toallitasdetela #amatuluna #menstruación #menstruaciónconsciente #menstruacción #economiafeminita","OCTOBER 23, 2019",../data/img/206.jpg
https://instagram.com/p/B3z2C1PHCDW/,lamatriamedio,"Desde Revista Brujas, acompañamos férreamente el proyecto #MenstruAcción, impulsado por @causascomunes @economiafeminita, basado en la propuesta “Justicia Menstrual” la cual tiene como objetivo garantizar el acceso a los productos de ésta misma característica.

En datos concretos, 7 de cada 10 personas de los sectores de menores ingresos, son mujeres. Para ellas, comprar éstos artículos representa hasta el 10% de sus ingresos.
No contar con estos elementos genera ausentismo escolar o laboral e implica el desencadenamiento de muchas demás problemáticas en cuestiones de salud. ”Justicia Menstrual” plantea: 🍷 Eliminación del IVA en elementos de gestión menstrual.
🍷Provisión gratuita para quienes no puedan acceder a ellos.

Es clave pedirle a las y los candidatos que debatan éste tema para poder mejorar la vida de cientos de mujeres.

Menstruar también es un acto político. Para más información consultar en causascomunes.org

#MenstruAccion #genero #nosotras #medios #justiciamenstrual #feminismo","OCTOBER 19, 2019",../data/img/207.jpg
https://instagram.com/p/B3zfsY7AKy8/,surfeando.la.ola.roja,Desde el 2014 difundiendo y acercando la copa menstrual @maggacupoficial con el mismo amor y dedicación! #menstruacion #menstruação #menstruacciónconciente #menstruacionnoestabu #menstruAcción #copamenstrual #lacopamenstrual #melarebalza #autogestiva #autogestivo #emprender #emprendedores,"OCTOBER 19, 2019",../data/img/208.jpg
https://instagram.com/p/B3wlCnZg0ia/,maria_jose_lubertino,"Apoyamos las propuestas de @economiafeminita para eliminar el Iva de los productos menstruales y la distribución gratuita de los mismos en escuelas públicas como productos de primera necesidad para las mujeres. Y como siempre insistimos con la #ESI, la entrega gratuita de preservativos y gabinetes en las escuelas con información sobre #anticoncepcióndeemergencia #MenstruAcción","OCTOBER 18, 2019",../data/img/209.jpg
https://instagram.com/p/B3uY9XsAUB0/,femitconf,"📢 ¡3ra charla confirmada! ""El desarrollo de la primer canasta de gasto en productos de gestión menstrual en el marco de la campaña #Menstruacción"" 🍷✊ por @natsu.sh y @violetartec #charlas #speakers #FemitConf2019","OCTOBER 17, 2019",../data/img/210.jpg
https://instagram.com/p/B3r27YTAZLh/,amatulunabarrio31,"Nuestra mesa de trabajo de cada miércoles, en el barrio Güemes 31. Cada vez somos más!
Gracias a Gladys que nos presta el espacio y gracias a quienes nos donaron la última y hermosa tanda de telas!
Ama tu Luna sigue creciendo💗

#toallitelaslavables #toallitasdetela #menstruación #menstruacción
#amatulunatoallitasdetela #amatuluna","OCTOBER 16, 2019",../data/img/211.jpg
https://instagram.com/p/B3o-EdhgOwR/,labarbiecientifica,Esta foto es de la primera vez que el Día Mundial de la Salud Menstrual se volvió una intervención pública en la Ciudad de Buenos Aires ✊🏼💚🍷 Yo trabajaba en @maggacupoficial y el entusiasmo y la necesidad de comprender la menstruación como ejemplo paradigmático de la violencia de género ya se habían instalado en mí ese día tan cercano al primer #NiUnaMenos 🍷💚✊🏼 Hoy miro esos primeros acercamientos y pienso en como esa causa se transformó en una carrera y me emociona pensar en cuántas compañeras conocí en el camino ✊🏼💚🍷#MenstruAcción es una historia que nos une en la lucha por el reconocimiento de nuestras identidades. Desde @economiafeminita y @causascomunes les invitamos a compartir y sumarse este jueves a las 18.30 en @clubsocial911 (info en el flyer de la 2 foto),"OCTOBER 15, 2019",../data/img/212.jpg
https://instagram.com/p/B3mWkgeI9k3/,espaciodedesaprendizaje,"Ya no vuelvo sola a casa gracias a @ovariotbitches y su proyectazo, en el que une fotografía, fanzines, ilustración y estos llaveros tan guapos que hace ella artesanalmente 💪
Echadle un ojo porque tiene una perspectiva feminista interseccional muy interesante y necesaria para que todes reflexionemos 👏
Además, es también del club de las menstruactivistas. Podéis seguir su cuenta @thebleedingproject 😍
#llaverosfeministas #handmade #proyectosfeministas #feminismointerseccional #menstruacción #supportfeminismprojects #zorroridad","OCTOBER 14, 2019",../data/img/213.jpg
https://instagram.com/p/B3cY86ogkxV/,surfeando.la.ola.roja,"Repost by @reposta.app_ @liberaljane
———
🚨 stop the period tax
Sabías que @economiafeminita
juanto a @causascomunes presentaron un proyecto de ley para eliminar el IVA de los productos de gestión menstrual!? Entérate de todo entrando a sus cuentas!! @economiafeminita
@causascomunes •
•
•
•
•
•

#menstruAcción #feminismo #feministart #arte #artistsoninstagram #drawing #copamenstrual #ilustracion #acreativevisual #feminism #economiafeminista #illustration #art_show #doodle #melarebalza #bed #menstruarespolitico #activist #activism #feministartist #instadaily #prochoice #period #periodproblems #politicalart #politics ##resistance #resitencia #intersectionalfeminism","OCTOBER 10, 2019",../data/img/214.jpg
https://instagram.com/p/B0lTLbghl3K/,amatulunabarrio31,"Kit básico de Toallitelas Lavables:
2 bases impermeables
5 Toallitelas
2 refuerzos
Hacenos tu pedido!
#toallitasdetela #ecologia #menstruación #toallitelaslavables #amatuluna #menstruacción","JULY 31, 2019",../data/img/215.jpg
https://instagram.com/p/B3aWKfFgz-g/,labarbiecientifica,"Hoy nos juntamos con Caro de @vivalacopita para hablar de menstruación y educación 💚👩🏻‍🔬✊🏼 Charlamos de mitos, enseñanza de las ciencias y estereotipos palpitando la presentación de nuestro nuevo material educativo 💚✊🏼👩🏻‍🔬 Pueden ver la conversación en su perfil y sumarse al evento de lanzamiento del material (info en el flyer de la 2da foto) 💚✊🏼👩🏻‍🔬 Lo más lindo de #MenstruAcción son las redes que tendemos y estamos muy orgullosas de haber podido generar este insumo gratuito junto a otros proyectos autogestivos que comparten nuestros valores 💚✊🏼👩🏻‍🔬 AGUANTE LA ESI","OCTOBER 9, 2019",../data/img/216.jpg
https://instagram.com/p/B3ZS-kdlhuw/,copitaquilmes,"Yo estoy entre 2 y 5 🙃 ¿y vos? 😁😁 Feliz miercoles 🌻💜
.
. . .
#menstruAcción #mememenstrual #amomenstruar #menstruacion
Repost from @feministaymenstrual","OCTOBER 9, 2019",../data/img/217.jpg
